Label;Split;Style;Action;Business Object;Tags
ally;['ally'];VOS;;;ally<>VOV, 
alphabetize ;['alphabetize '];VOS;;;alphabetize <>VOV, 
alphabetise ;['alphabetise '];VOS;;;alphabetise <>VOV, 
alter;['alter'];VOS;;;alter<>VOV, 
alternate;['alternate'];VOS;;;alternate<>VOV, 
amalgamate;['amalgamate'];VOS;;;amalgamate<>VOV, 
amass;['amass'];VOS;;;amass<>VOV, 
amaze;['amaze'];VOS;;;amaze<>VOV, 
amble;['amble'];VOS;;;amble<>VOV, 
ambush;['ambush'];VOS;;;ambush<>VOV, 
ameliorate;['ameliorate'];VOS;;;ameliorate<>VOV, 
amend;['amend'];VOS;;;amend<>VOV, 
mericanize ;['mericanize '];VOS;;;mericanize <>VOV, 
mericanise ;['mericanise '];VOS;;;mericanise <>VOV, 
amortize ;['amortize '];VOS;;;amortize <>VOV, 
amortise ;['amortise '];VOS;;;amortise <>VOV, 
amount to;['amount to'];VOS;;;amount to<>VOV, 
amplify;['amplify'];VOS;;;amplify<>VOV, 
amputate;['amputate'];VOS;;;amputate<>VOV, 
amuse;['amuse'];VOS;;;amuse<>VOV, 
analyse;['analyse'];VOS;;;analyse<>VOV, 
anathematize ;['anathematize '];VOS;;;anathematize <>VOV, 
anathematise ;['anathematise '];VOS;;;anathematise <>VOV, 
anatomize ;['anatomize '];VOS;;;anatomize <>VOV, 
anatomise ;['anatomise '];VOS;;;anatomise <>VOV, 
anchor;['anchor'];VOS;;;anchor<>VOV, 
anaesthetize ;['anaesthetize '];VOS;;;anaesthetize <>VOV, 
anesthetize ;['anesthetize '];VOS;;;anesthetize <>VOV, 
anaesthetise ;['anaesthetise '];VOS;;;anaesthetise <>VOV, 
anesthetise ;['anesthetise '];VOS;;;anesthetise <>VOV, 
anger;['anger'];VOS;;;anger<>VOV, 
angle;['angle'];VOS;;;angle<>VOV, 
anglicize ;['anglicize '];VOS;;;anglicize <>VOV, 
anglicise ;['anglicise '];VOS;;;anglicise <>VOV, 
animate;['animate'];VOS;;;animate<>VOV, 
annex;['annex'];VOS;;;annex<>VOV, 
annihilate;['annihilate'];VOS;;;annihilate<>VOV, 
annotate;['annotate'];VOS;;;annotate<>VOV, 
announce;['announce'];VOS;;;announce<>VOV, 
annoy;['annoy'];VOS;;;annoy<>VOV, 
annul;['annul'];VOS;;;annul<>VOV, 
anoint;['anoint'];VOS;;;anoint<>VOV, 
answer;['answer'];VOS;;;answer<>VOV, 
antagonize ;['antagonize '];VOS;;;antagonize <>VOV, 
antagonise ;['antagonise '];VOS;;;antagonise <>VOV, 
antedate;['antedate'];VOS;;;antedate<>VOV, 
anticipate;['anticipate'];VOS;;;anticipate<>VOV, 
ape;['ape'];VOS;;;ape<>VOV, 
apologize for ;['apologize for '];VOS;;;apologize for <>VOV, 
apologise for ;['apologise for '];VOS;;;apologise for <>VOV, 
appal ;['appal '];VOS;;;appal <>VOV, 
appall ;['appall '];VOS;;;appall <>VOV, 
appeal;['appeal'];VOS;;;appeal<>VOV, 
appear;['appear'];VOS;;;appear<>VOV, 
appease;['appease'];VOS;;;appease<>VOV, 
append;['append'];VOS;;;append<>VOV, 
appertain to;['appertain to'];VOS;;;appertain to<>VOV, 
applaud;['applaud'];VOS;;;applaud<>VOV, 
apply;['apply'];VOS;;;apply<>VOV, 
appoint to;['appoint to'];VOS;;;appoint to<>VOV, 
apportion;['apportion'];VOS;;;apportion<>VOV, 
appraise;['appraise'];VOS;;;appraise<>VOV, 
appreciate;['appreciate'];VOS;;;appreciate<>VOV, 
apprehend;['apprehend'];VOS;;;apprehend<>VOV, 
apprentice;['apprentice'];VOS;;;apprentice<>VOV, 
apprise of;['apprise of'];VOS;;;apprise of<>VOV, 
approach;['approach'];VOS;;;approach<>VOV, 
approbate ;['approbate '];VOS;;;approbate <>VOV, 
appropriate;['appropriate'];VOS;;;appropriate<>VOV, 
approve;['approve'];VOS;;;approve<>VOV, 
approximate to;['approximate to'];VOS;;;approximate to<>VOV, 
arbitrate;['arbitrate'];VOS;;;arbitrate<>VOV, 
arc;['arc'];VOS;;;arc<>VOV, 
arch;['arch'];VOS;;;arch<>VOV, 
argue;['argue'];VOS;;;argue<>VOV, 
arise;['arise'];VOS;;;arise<>VOV, 
arm;['arm'];VOS;;;arm<>VOV, 
arouse;['arouse'];VOS;;;arouse<>VOV, 
arraign;['arraign'];VOS;;;arraign<>VOV, 
arrange;['arrange'];VOS;;;arrange<>VOV, 
array;['array'];VOS;;;array<>VOV, 
arrest;['arrest'];VOS;;;arrest<>VOV, 
arrive;['arrive'];VOS;;;arrive<>VOV, 
arrogate;['arrogate'];VOS;;;arrogate<>VOV, 
articulate;['articulate'];VOS;;;articulate<>VOV, 
ascertain;['ascertain'];VOS;;;ascertain<>VOV, 
ascribe;['ascribe'];VOS;;;ascribe<>VOV, 
ask;['ask'];VOS;;;ask<>VOV, 
aspirate;['aspirate'];VOS;;;aspirate<>VOV, 
aspire to;['aspire to'];VOS;;;aspire to<>VOV, 
assail;['assail'];VOS;;;assail<>VOV, 
assassinate;['assassinate'];VOS;;;assassinate<>VOV, 
assault;['assault'];VOS;;;assault<>VOV, 
assemble;['assemble'];VOS;;;assemble<>VOV, 
assent;['assent'];VOS;;;assent<>VOV, 
assert;['assert'];VOS;;;assert<>VOV, 
assess;['assess'];VOS;;;assess<>VOV, 
assign;['assign'];VOS;;;assign<>VOV, 
assimilate;['assimilate'];VOS;;;assimilate<>VOV, 
assist;['assist'];VOS;;;assist<>VOV, 
associate;['associate'];VOS;;;associate<>VOV, 
assort;['assort'];VOS;;;assort<>VOV, 
assume;['assume'];VOS;;;assume<>VOV, 
assure;['assure'];VOS;;;assure<>VOV, 
astonish;['astonish'];VOS;;;astonish<>VOV, 
astound;['astound'];VOS;;;astound<>VOV, 
atomize ;['atomize '];VOS;;;atomize <>VOV, 
atomise ;['atomise '];VOS;;;atomise <>VOV, 
atone for;['atone for'];VOS;;;atone for<>VOV, 
atrophy;['atrophy'];VOS;;;atrophy<>VOV, 
attach;['attach'];VOS;;;attach<>VOV, 
attack;['attack'];VOS;;;attack<>VOV, 
attain;['attain'];VOS;;;attain<>VOV, 
attempt;['attempt'];VOS;;;attempt<>VOV, 
attend;['attend'];VOS;;;attend<>VOV, 
attenuate;['attenuate'];VOS;;;attenuate<>VOV, 
attest;['attest'];VOS;;;attest<>VOV, 
attire in with;['attire in with'];VOS;;;attire in with<>VOV, 
attract;['attract'];VOS;;;attract<>VOV, 
attribute;['attribute'];VOS;;;attribute<>VOV, 
attune;['attune'];VOS;;;attune<>VOV, 
audit;['audit'];VOS;;;audit<>VOV, 
audition;['audition'];VOS;;;audition<>VOV, 
augment;['augment'];VOS;;;augment<>VOV, 
augur;['augur'];VOS;;;augur<>VOV, 
auscultate;['auscultate'];VOS;;;auscultate<>VOV, 
authenticate;['authenticate'];VOS;;;authenticate<>VOV, 
author;['author'];VOS;;;author<>VOV, 
authorize ;['authorize '];VOS;;;authorize <>VOV, 
authorise ;['authorise '];VOS;;;authorise <>VOV, 
autograph;['autograph'];VOS;;;autograph<>VOV, 
automate;['automate'];VOS;;;automate<>VOV, 
automatize ;['automatize '];VOS;;;automatize <>VOV, 
automatise ;['automatise '];VOS;;;automatise <>VOV, 
avail oneself of;['avail oneself of'];VOS;;;avail oneself of<>VOV, 
avalanche;['avalanche'];VOS;;;avalanche<>VOV, 
avenge;['avenge'];VOS;;;avenge<>VOV, 
average;['average'];VOS;;;average<>VOV, 
avert;['avert'];VOS;;;avert<>VOV, 
avoid;['avoid'];VOS;;;avoid<>VOV, 
await;['await'];VOS;;;await<>VOV, 
awake;['awake'];VOS;;;awake<>VOV, 
awaken;['awaken'];VOS;;;awaken<>VOV, 
award;['award'];VOS;;;award<>VOV, 
awe;['awe'];VOS;;;awe<>VOV, 
axe ;['axe '];VOS;;;axe <>VOV, 
ax ;['ax '];VOS;;;ax <>VOV, 
baa;['baa'];VOS;;;baa<>VOV, 
babble;['babble'];VOS;;;babble<>VOV, 
baby;['baby'];VOS;;;baby<>VOV, 
baby-sit;['baby-sit'];VOS;;;baby-sit<>VOV, 
back;['back'];VOS;;;back<>VOV, 
backdate;['backdate'];VOS;;;backdate<>VOV, 
backfire;['backfire'];VOS;;;backfire<>VOV, 
backpack;['backpack'];VOS;;;backpack<>VOV, 
backspace;['backspace'];VOS;;;backspace<>VOV, 
backtrack;['backtrack'];VOS;;;backtrack<>VOV, 
badger;['badger'];VOS;;;badger<>VOV, 
baffle;['baffle'];VOS;;;baffle<>VOV, 
bag;['bag'];VOS;;;bag<>VOV, 
bail;['bail'];VOS;;;bail<>VOV, 
bait;['bait'];VOS;;;bait<>VOV, 
bake;['bake'];VOS;;;bake<>VOV, 
balance;['balance'];VOS;;;balance<>VOV, 
bale;['bale'];VOS;;;bale<>VOV, 
baulk ;['baulk '];VOS;;;baulk <>VOV, 
balk ;['balk '];VOS;;;balk <>VOV, 
balloon;['balloon'];VOS;;;balloon<>VOV, 
ballot;['ballot'];VOS;;;ballot<>VOV, 
ban;['ban'];VOS;;;ban<>VOV, 
band;['band'];VOS;;;band<>VOV, 
bandage;['bandage'];VOS;;;bandage<>VOV, 
bang;['bang'];VOS;;;bang<>VOV, 
banish;['banish'];VOS;;;banish<>VOV, 
bank;['bank'];VOS;;;bank<>VOV, 
bankrupt;['bankrupt'];VOS;;;bankrupt<>VOV, 
banter;['banter'];VOS;;;banter<>VOV, 
baptize ;['baptize '];VOS;;;baptize <>VOV, 
baptise ;['baptise '];VOS;;;baptise <>VOV, 
bar;['bar'];VOS;;;bar<>VOV, 
barbecue;['barbecue'];VOS;;;barbecue<>VOV, 
bard;['bard'];VOS;;;bard<>VOV, 
bare;['bare'];VOS;;;bare<>VOV, 
bargain;['bargain'];VOS;;;bargain<>VOV, 
barge in;['barge in'];VOS;;;barge in<>VOV, 
bark;['bark'];VOS;;;bark<>VOV, 
barricade;['barricade'];VOS;;;barricade<>VOV, 
barter;['barter'];VOS;;;barter<>VOV, 
base;['base'];VOS;;;base<>VOV, 
bash;['bash'];VOS;;;bash<>VOV, 
bask;['bask'];VOS;;;bask<>VOV, 
bat;['bat'];VOS;;;bat<>VOV, 
batch;['batch'];VOS;;;batch<>VOV, 
bath;['bath'];VOS;;;bath<>VOV, 
bathe;['bathe'];VOS;;;bathe<>VOV, 
batter;['batter'];VOS;;;batter<>VOV, 
battle;['battle'];VOS;;;battle<>VOV, 
bawl;['bawl'];VOS;;;bawl<>VOV, 
bay;['bay'];VOS;;;bay<>VOV, 
be;['be'];VOS;;;be<>VOV, 
beach;['beach'];VOS;;;beach<>VOV, 
bead;['bead'];VOS;;;bead<>VOV, 
beam;['beam'];VOS;;;beam<>VOV, 
bear ;['bear '];VOS;;;bear <>VOV, 
bear ;['bear '];VOS;;;bear <>VOV, 
beat;['beat'];VOS;;;beat<>VOV, 
beatify;['beatify'];VOS;;;beatify<>VOV, 
beautify;['beautify'];VOS;;;beautify<>VOV, 
beckon;['beckon'];VOS;;;beckon<>VOV, 
become;['become'];VOS;;;become<>VOV, 
bed;['bed'];VOS;;;bed<>VOV, 
bedeck;['bedeck'];VOS;;;bedeck<>VOV, 
bedevil;['bedevil'];VOS;;;bedevil<>VOV, 
beef;['beef'];VOS;;;beef<>VOV, 
beep;['beep'];VOS;;;beep<>VOV, 
beetle;['beetle'];VOS;;;beetle<>VOV, 
befall;['befall'];VOS;;;befall<>VOV, 
befit;['befit'];VOS;;;befit<>VOV, 
befriend;['befriend'];VOS;;;befriend<>VOV, 
befuddle;['befuddle'];VOS;;;befuddle<>VOV, 
beg;['beg'];VOS;;;beg<>VOV, 
beget;['beget'];VOS;;;beget<>VOV, 
begin;['begin'];VOS;;;begin<>VOV, 
beguile;['beguile'];VOS;;;beguile<>VOV, 
behave;['behave'];VOS;;;behave<>VOV, 
behead;['behead'];VOS;;;behead<>VOV, 
behold;['behold'];VOS;;;behold<>VOV, 
belch;['belch'];VOS;;;belch<>VOV, 
belie;['belie'];VOS;;;belie<>VOV, 
believe;['believe'];VOS;;;believe<>VOV, 
belittle;['belittle'];VOS;;;belittle<>VOV, 
bellow;['bellow'];VOS;;;bellow<>VOV, 
belong;['belong'];VOS;;;belong<>VOV, 
belt;['belt'];VOS;;;belt<>VOV, 
bemuse;['bemuse'];VOS;;;bemuse<>VOV, 
bend;['bend'];VOS;;;bend<>VOV, 
benefit;['benefit'];VOS;;;benefit<>VOV, 
benumb;['benumb'];VOS;;;benumb<>VOV, 
bequeath;['bequeath'];VOS;;;bequeath<>VOV, 
berate;['berate'];VOS;;;berate<>VOV, 
bereave;['bereave'];VOS;;;bereave<>VOV, 
berth;['berth'];VOS;;;berth<>VOV, 
beseech;['beseech'];VOS;;;beseech<>VOV, 
beset;['beset'];VOS;;;beset<>VOV, 
besiege with;['besiege with'];VOS;;;besiege with<>VOV, 
besmirch;['besmirch'];VOS;;;besmirch<>VOV, 
bespeak;['bespeak'];VOS;;;bespeak<>VOV, 
best at;['best at'];VOS;;;best at<>VOV, 
bestow;['bestow'];VOS;;;bestow<>VOV, 
bestrew;['bestrew'];VOS;;;bestrew<>VOV, 
bestride;['bestride'];VOS;;;bestride<>VOV, 
bet;['bet'];VOS;;;bet<>VOV, 
betray;['betray'];VOS;;;betray<>VOV, 
betroth;['betroth'];VOS;;;betroth<>VOV, 
better;['better'];VOS;;;better<>VOV, 
beware of;['beware of'];VOS;;;beware of<>VOV, 
bewilder;['bewilder'];VOS;;;bewilder<>VOV, 
bewitch;['bewitch'];VOS;;;bewitch<>VOV, 
bicker;['bicker'];VOS;;;bicker<>VOV, 
bicycle;['bicycle'];VOS;;;bicycle<>VOV, 
bid;['bid'];VOS;;;bid<>VOV, 
bifurcate;['bifurcate'];VOS;;;bifurcate<>VOV, 
bike;['bike'];VOS;;;bike<>VOV, 
bilk;['bilk'];VOS;;;bilk<>VOV, 
bill;['bill'];VOS;;;bill<>VOV, 
billet;['billet'];VOS;;;billet<>VOV, 
billow;['billow'];VOS;;;billow<>VOV, 
bind;['bind'];VOS;;;bind<>VOV, 
bisect;['bisect'];VOS;;;bisect<>VOV, 
bitch;['bitch'];VOS;;;bitch<>VOV, 
bite;['bite'];VOS;;;bite<>VOV, 
bivouac;['bivouac'];VOS;;;bivouac<>VOV, 
blab;['blab'];VOS;;;blab<>VOV, 
black;['black'];VOS;;;black<>VOV, 
blacken;['blacken'];VOS;;;blacken<>VOV, 
blacklist;['blacklist'];VOS;;;blacklist<>VOV, 
blackmail;['blackmail'];VOS;;;blackmail<>VOV, 
blame;['blame'];VOS;;;blame<>VOV, 
blanch;['blanch'];VOS;;;blanch<>VOV, 
blanket;['blanket'];VOS;;;blanket<>VOV, 
blare;['blare'];VOS;;;blare<>VOV, 
blaspheme;['blaspheme'];VOS;;;blaspheme<>VOV, 
blast;['blast'];VOS;;;blast<>VOV, 
blather;['blather'];VOS;;;blather<>VOV, 
blaze;['blaze'];VOS;;;blaze<>VOV, 
blazon;['blazon'];VOS;;;blazon<>VOV, 
bleach;['bleach'];VOS;;;bleach<>VOV, 
bleat;['bleat'];VOS;;;bleat<>VOV, 
bleed;['bleed'];VOS;;;bleed<>VOV, 
bleep;['bleep'];VOS;;;bleep<>VOV, 
blemish;['blemish'];VOS;;;blemish<>VOV, 
blend;['blend'];VOS;;;blend<>VOV, 
bless;['bless'];VOS;;;bless<>VOV, 
blight;['blight'];VOS;;;blight<>VOV, 
blind;['blind'];VOS;;;blind<>VOV, 
blindfold;['blindfold'];VOS;;;blindfold<>VOV, 
blink;['blink'];VOS;;;blink<>VOV, 
blister;['blister'];VOS;;;blister<>VOV, 
blitz;['blitz'];VOS;;;blitz<>VOV, 
block;['block'];VOS;;;block<>VOV, 
blockade;['blockade'];VOS;;;blockade<>VOV, 
bloom;['bloom'];VOS;;;bloom<>VOV, 
blossom;['blossom'];VOS;;;blossom<>VOV, 
blot;['blot'];VOS;;;blot<>VOV, 
blow;['blow'];VOS;;;blow<>VOV, 
bludgeon;['bludgeon'];VOS;;;bludgeon<>VOV, 
bluff;['bluff'];VOS;;;bluff<>VOV, 
blunder;['blunder'];VOS;;;blunder<>VOV, 
blunt;['blunt'];VOS;;;blunt<>VOV, 
blur;['blur'];VOS;;;blur<>VOV, 
blurt;['blurt'];VOS;;;blurt<>VOV, 
blush;['blush'];VOS;;;blush<>VOV, 
bluster;['bluster'];VOS;;;bluster<>VOV, 
board;['board'];VOS;;;board<>VOV, 
boast;['boast'];VOS;;;boast<>VOV, 
boat;['boat'];VOS;;;boat<>VOV, 
bob;['bob'];VOS;;;bob<>VOV, 
bodge;['bodge'];VOS;;;bodge<>VOV, 
bog;['bog'];VOS;;;bog<>VOV, 
boggle;['boggle'];VOS;;;boggle<>VOV, 
boil;['boil'];VOS;;;boil<>VOV, 
bolster;['bolster'];VOS;;;bolster<>VOV, 
bolt;['bolt'];VOS;;;bolt<>VOV, 
bomb;['bomb'];VOS;;;bomb<>VOV, 
bombard;['bombard'];VOS;;;bombard<>VOV, 
bond;['bond'];VOS;;;bond<>VOV, 
bone;['bone'];VOS;;;bone<>VOV, 
boo at;['boo at'];VOS;;;boo at<>VOV, 
boob;['boob'];VOS;;;boob<>VOV, 
book;['book'];VOS;;;book<>VOV, 
boom;['boom'];VOS;;;boom<>VOV, 
boomerang;['boomerang'];VOS;;;boomerang<>VOV, 
boost;['boost'];VOS;;;boost<>VOV, 
boot;['boot'];VOS;;;boot<>VOV, 
bootleg;['bootleg'];VOS;;;bootleg<>VOV, 
border;['border'];VOS;;;border<>VOV, 
bore;['bore'];VOS;;;bore<>VOV, 
borrow from;['borrow from'];VOS;;;borrow from<>VOV, 
boss;['boss'];VOS;;;boss<>VOV, 
botanize ;['botanize '];VOS;;;botanize <>VOV, 
botanise ;['botanise '];VOS;;;botanise <>VOV, 
botch;['botch'];VOS;;;botch<>VOV, 
bother;['bother'];VOS;;;bother<>VOV, 
bottle;['bottle'];VOS;;;bottle<>VOV, 
bottle-feed;['bottle-feed'];VOS;;;bottle-feed<>VOV, 
bottom;['bottom'];VOS;;;bottom<>VOV, 
bounce;['bounce'];VOS;;;bounce<>VOV, 
bound;['bound'];VOS;;;bound<>VOV, 
bow;['bow'];VOS;;;bow<>VOV, 
bowl;['bowl'];VOS;;;bowl<>VOV, 
box;['box'];VOS;;;box<>VOV, 
brace;['brace'];VOS;;;brace<>VOV, 
bracket;['bracket'];VOS;;;bracket<>VOV, 
brag;['brag'];VOS;;;brag<>VOV, 
brake;['brake'];VOS;;;brake<>VOV, 
branch;['branch'];VOS;;;branch<>VOV, 
brand;['brand'];VOS;;;brand<>VOV, 
brandish;['brandish'];VOS;;;brandish<>VOV, 
brave;['brave'];VOS;;;brave<>VOV, 
brawl;['brawl'];VOS;;;brawl<>VOV, 
breach;['breach'];VOS;;;breach<>VOV, 
break;['break'];VOS;;;break<>VOV, 
breakfast;['breakfast'];VOS;;;breakfast<>VOV, 
breast-feed;['breast-feed'];VOS;;;breast-feed<>VOV, 
breathalyse ;['breathalyse '];VOS;;;breathalyse <>VOV, 
breathalyze;['breathalyze'];VOS;;;breathalyze<>VOV, 
breathe;['breathe'];VOS;;;breathe<>VOV, 
breed;['breed'];VOS;;;breed<>VOV, 
breeze;['breeze'];VOS;;;breeze<>VOV, 
brew;['brew'];VOS;;;brew<>VOV, 
bribe;['bribe'];VOS;;;bribe<>VOV, 
brick in;['brick in'];VOS;;;brick in<>VOV, 
brick off;['brick off'];VOS;;;brick off<>VOV, 
brick up;['brick up'];VOS;;;brick up<>VOV, 
bridge;['bridge'];VOS;;;bridge<>VOV, 
bridle;['bridle'];VOS;;;bridle<>VOV, 
brief;['brief'];VOS;;;brief<>VOV, 
brighten;['brighten'];VOS;;;brighten<>VOV, 
brim;['brim'];VOS;;;brim<>VOV, 
bring;['bring'];VOS;;;bring<>VOV, 
bristle;['bristle'];VOS;;;bristle<>VOV, 
broach;['broach'];VOS;;;broach<>VOV, 
broadcast;['broadcast'];VOS;;;broadcast<>VOV, 
broaden;['broaden'];VOS;;;broaden<>VOV, 
broil;['broil'];VOS;;;broil<>VOV, 
bronze;['bronze'];VOS;;;bronze<>VOV, 
brood;['brood'];VOS;;;brood<>VOV, 
browbeat;['browbeat'];VOS;;;browbeat<>VOV, 
brown;['brown'];VOS;;;brown<>VOV, 
browse;['browse'];VOS;;;browse<>VOV, 
bruise;['bruise'];VOS;;;bruise<>VOV, 
brush;['brush'];VOS;;;brush<>VOV, 
brutalize ;['brutalize '];VOS;;;brutalize <>VOV, 
brutalise ;['brutalise '];VOS;;;brutalise <>VOV, 
bubble;['bubble'];VOS;;;bubble<>VOV, 
buck;['buck'];VOS;;;buck<>VOV, 
buckle;['buckle'];VOS;;;buckle<>VOV, 
bud;['bud'];VOS;;;bud<>VOV, 
budge;['budge'];VOS;;;budge<>VOV, 
budget;['budget'];VOS;;;budget<>VOV, 
buffer;['buffer'];VOS;;;buffer<>VOV, 
bug;['bug'];VOS;;;bug<>VOV, 
build;['build'];VOS;;;build<>VOV, 
bulge;['bulge'];VOS;;;bulge<>VOV, 
bulk up;['bulk up'];VOS;;;bulk up<>VOV, 
bulldoze;['bulldoze'];VOS;;;bulldoze<>VOV, 
bully;['bully'];VOS;;;bully<>VOV, 
bum;['bum'];VOS;;;bum<>VOV, 
bump;['bump'];VOS;;;bump<>VOV, 
bunch;['bunch'];VOS;;;bunch<>VOV, 
bundle;['bundle'];VOS;;;bundle<>VOV, 
bungle;['bungle'];VOS;;;bungle<>VOV, 
bunk;['bunk'];VOS;;;bunk<>VOV, 
buoy;['buoy'];VOS;;;buoy<>VOV, 
burble;['burble'];VOS;;;burble<>VOV, 
burden;['burden'];VOS;;;burden<>VOV, 
burgeon;['burgeon'];VOS;;;burgeon<>VOV, 
burglarize ;['burglarize '];VOS;;;burglarize <>VOV, 
burglarise ;['burglarise '];VOS;;;burglarise <>VOV, 
burgle;['burgle'];VOS;;;burgle<>VOV, 
burn ;['burn '];VOS;;;burn <>VOV, 
burn ;['burn '];VOS;;;burn <>VOV, 
burnish;['burnish'];VOS;;;burnish<>VOV, 
burp;['burp'];VOS;;;burp<>VOV, 
burrow;['burrow'];VOS;;;burrow<>VOV, 
burst ;['burst '];VOS;;;burst <>VOV, 
burst ;['burst '];VOS;;;burst <>VOV, 
bury;['bury'];VOS;;;bury<>VOV, 
bus;['bus'];VOS;;;bus<>VOV, 
busk;['busk'];VOS;;;busk<>VOV, 
bust ;['bust '];VOS;;;bust <>VOV, 
bust ;['bust '];VOS;;;bust <>VOV, 
bustle;['bustle'];VOS;;;bustle<>VOV, 
busy;['busy'];VOS;;;busy<>VOV, 
butcher;['butcher'];VOS;;;butcher<>VOV, 
butt;['butt'];VOS;;;butt<>VOV, 
butter;['butter'];VOS;;;butter<>VOV, 
button;['button'];VOS;;;button<>VOV, 
buttress;['buttress'];VOS;;;buttress<>VOV, 
buy;['buy'];VOS;;;buy<>VOV, 
buzz;['buzz'];VOS;;;buzz<>VOV, 
bypass;['bypass'];VOS;;;bypass<>VOV, 
cable;['cable'];VOS;;;cable<>VOV, 
cache;['cache'];VOS;;;cache<>VOV, 
cackle;['cackle'];VOS;;;cackle<>VOV, 
cage;['cage'];VOS;;;cage<>VOV, 
cajole;['cajole'];VOS;;;cajole<>VOV, 
calculate;['calculate'];VOS;;;calculate<>VOV, 
calibrate;['calibrate'];VOS;;;calibrate<>VOV, 
calk;['calk'];VOS;;;calk<>VOV, 
call;['call'];VOS;;;call<>VOV, 
calm down;['calm down'];VOS;;;calm down<>VOV, 
camp;['camp'];VOS;;;camp<>VOV, 
can ;['can '];VOS;;;can <>VOV, 
can food ;['can food '];VOS;;;can food <>VOV, 
canalize ;['canalize '];VOS;;;canalize <>VOV, 
canalise ;['canalise '];VOS;;;canalise <>VOV, 
cancel ;['cancel '];VOS;;;cancel <>VOV, 
cancel ;['cancel '];VOS;;;cancel <>VOV, 
cane;['cane'];VOS;;;cane<>VOV, 
cannibalize ;['cannibalize '];VOS;;;cannibalize <>VOV, 
cannibalise ;['cannibalise '];VOS;;;cannibalise <>VOV, 
canonize ;['canonize '];VOS;;;canonize <>VOV, 
canonise ;['canonise '];VOS;;;canonise <>VOV, 
cant;['cant'];VOS;;;cant<>VOV, 
canvass;['canvass'];VOS;;;canvass<>VOV, 
cap;['cap'];VOS;;;cap<>VOV, 
caper;['caper'];VOS;;;caper<>VOV, 
capitalize ;['capitalize '];VOS;;;capitalize <>VOV, 
capitalise ;['capitalise '];VOS;;;capitalise <>VOV, 
capitulate;['capitulate'];VOS;;;capitulate<>VOV, 
capsize ;['capsize '];VOS;;;capsize <>VOV, 
capsise ;['capsise '];VOS;;;capsise <>VOV, 
captain;['captain'];VOS;;;captain<>VOV, 
caption;['caption'];VOS;;;caption<>VOV, 
captivate;['captivate'];VOS;;;captivate<>VOV, 
capture;['capture'];VOS;;;capture<>VOV, 
care;['care'];VOS;;;care<>VOV, 
career;['career'];VOS;;;career<>VOV, 
carp;['carp'];VOS;;;carp<>VOV, 
carpet;['carpet'];VOS;;;carpet<>VOV, 
carry;['carry'];VOS;;;carry<>VOV, 
cart;['cart'];VOS;;;cart<>VOV, 
carve;['carve'];VOS;;;carve<>VOV, 
cascade;['cascade'];VOS;;;cascade<>VOV, 
case;['case'];VOS;;;case<>VOV, 
cash;['cash'];VOS;;;cash<>VOV, 
cast;['cast'];VOS;;;cast<>VOV, 
castigate;['castigate'];VOS;;;castigate<>VOV, 
castrate;['castrate'];VOS;;;castrate<>VOV, 
catapult;['catapult'];VOS;;;catapult<>VOV, 
catch;['catch'];VOS;;;catch<>VOV, 
categorize ;['categorize '];VOS;;;categorize <>VOV, 
categorise ;['categorise '];VOS;;;categorise <>VOV, 
cater;['cater'];VOS;;;cater<>VOV, 
catnap;['catnap'];VOS;;;catnap<>VOV, 
cause;['cause'];VOS;;;cause<>VOV, 
cauterize ;['cauterize '];VOS;;;cauterize <>VOV, 
cauterise ;['cauterise '];VOS;;;cauterise <>VOV, 
caution;['caution'];VOS;;;caution<>VOV, 
cave;['cave'];VOS;;;cave<>VOV, 
cavil;['cavil'];VOS;;;cavil<>VOV, 
cavort;['cavort'];VOS;;;cavort<>VOV, 
cease;['cease'];VOS;;;cease<>VOV, 
celebrate;['celebrate'];VOS;;;celebrate<>VOV, 
cement;['cement'];VOS;;;cement<>VOV, 
censor;['censor'];VOS;;;censor<>VOV, 
censure;['censure'];VOS;;;censure<>VOV, 
center;['center'];VOS;;;center<>VOV, 
centralize ;['centralize '];VOS;;;centralize <>VOV, 
centralise ;['centralise '];VOS;;;centralise <>VOV, 
centre;['centre'];VOS;;;centre<>VOV, 
certify;['certify'];VOS;;;certify<>VOV, 
chain;['chain'];VOS;;;chain<>VOV, 
chain-smoke;['chain-smoke'];VOS;;;chain-smoke<>VOV, 
chair;['chair'];VOS;;;chair<>VOV, 
chalk;['chalk'];VOS;;;chalk<>VOV, 
challenge;['challenge'];VOS;;;challenge<>VOV, 
champion;['champion'];VOS;;;champion<>VOV, 
chance;['chance'];VOS;;;chance<>VOV, 
change;['change'];VOS;;;change<>VOV, 
channel;['channel'];VOS;;;channel<>VOV, 
chant;['chant'];VOS;;;chant<>VOV, 
char;['char'];VOS;;;char<>VOV, 
charge;['charge'];VOS;;;charge<>VOV, 
charm;['charm'];VOS;;;charm<>VOV, 
chart;['chart'];VOS;;;chart<>VOV, 
charter;['charter'];VOS;;;charter<>VOV, 
chase;['chase'];VOS;;;chase<>VOV, 
chasten;['chasten'];VOS;;;chasten<>VOV, 
chastise;['chastise'];VOS;;;chastise<>VOV, 
chat;['chat'];VOS;;;chat<>VOV, 
chatter;['chatter'];VOS;;;chatter<>VOV, 
cheapen;['cheapen'];VOS;;;cheapen<>VOV, 
