Model ID;Label;Split;Style;Action;Business Object;Addition;Tags
668;sell retention telesales;;VO;sell;retention telesales;;
55;sell retention telesales outbound;;VO;sell;retention telesales outbound;;
668;sell retention vfw;;VO;sell;retention vfw;;
359;sell retention vfw 3716337;;VO;sell;retention vfw 3716337;;
48;sell sim card through cm;;VO;sell;sim card through cm;;
511;sell simple offer;;VO;sell;simple offer;;
41;sell soho sme retention online;;VO;sell;soho sme retention online;;
55;sell soho sme retention online;;VO;sell;soho sme retention online;;
511;sell standard ipc dealer;;VO;sell;standard ipc dealer;;
62;sell telesales;;VO;sell;telesales;;
544;sell telesales postpaid;;VO;sell;telesales postpaid;;
55;sell tps retention online;;VO;sell;tps retention online;;
55;sell traders retention;;VO;sell;traders retention;;
5;sell trial contract;;VO;sell;trial contract;;
789;sell vastopmobiel as part of acquisition;;VO;sell;vastopmobiel as part;of acquisition;
62;sell vfw;;VO;sell;vfw;;
277;sell vfw;;VO;sell;vfw;;
288;sell vfw;;VO;sell;vfw;;
544;sell vfw postpaid;;VO;sell;vfw postpaid;;
544;sell vfw prepaid;;VO;sell;vfw prepaid;;
178;selling specials;;VO;sell;specials;;
443;send % data bundle notification;;VO;send;% data bundle notification;;
23;send account activation;;VO;send;account activation;;
43;send acknowledgement;;VO;send;acknowledgement;;
84;send acknowledgement;;VO;send;acknowledgement;;
887;send acknowledgement;;VO;send;acknowledgement;;
14;send adyen payment to vf;;VO;send;adyen payment;to vf;
14;send adyen report to vf;;VO;send;adyen report;to vf;
947;send all captured information;;VO;send;all captured information;;
127;send announcement during office hours;;VO;send;announcement;;
543;send announcement for already barred ctn;;VO;send;announcement;for already barred ctn;
543;send announcement for non valid vf ctn;;VO;send;announcement;for non valid vf ctn;
127;send announcement outside office hours;;VO;send;announcement outside office hours;;
837;send approval;;VO;send;approval;;
37;send approve to group;;VO;send;approve;;
285;send article data to terminals team;;VO;send;article data;;
18;send back contact info;;VO;send back;contact info;;
942;send back equipment;;VO;send back;equipment;;
419;send back package;;VO;send back;package;;
474;send bill;;VO;send;bill;;
237;send bill of material to terminals logistics;;VO;send;bill;;
292;send bill to customer;;VO;send;bill;;
176;send billing activation request and fis;;VO;send;billing activation request and fis;;
59;send block notification to mno tsm;;VO;send;block notification;;
57;send block notification to mno tsm;;VO;send;block notification;;
692;send build request to partner management;;VO;send;build request;;
641;send cancel of future cease request;;VO;send;cancel;of future cease request;
164;send cancellation report to vf;;VO;send;cancellation report;;
123;send cancellation request;;VO;send;cancellation request;;
825;send case details to other provider;;VO;send;case details;to other provider;
113;send case to csop;;VO;send;case;;
135;send case to csop;;VO;send;case;;
926;send checkresults to cbm specialist;;VO;send;checkresults;to cbm specialist;
549;send client to deployment;;VO;send;client;to deployment;
529;send clieop file;;VO;send;clieop file;;
84;send close case letter;;VO;send;close case letter;;
814;send close case letter;;VO;send;close case letter;;
14;send cod payment to vf;;VO;send;cod payment;to vf;
14;send cod report to vf;;VO;send;cod report;to vf;
63;send confirmation;;VO;send;confirmation;;
76;send confirmation;;VO;send;confirmation;;
76;send confirmation code;;VO;send;confirmation code;;
594;send confirmation email;;VO;send;confirmation email;;
241;send confirmation email to customer;;VO;send;confirmation email;;
84;send confirmation letter;;VO;send;confirmation letter;;
814;send confirmation letter;;VO;send;confirmation letter;;
388;send confirmation mail back;;VO;send;confirmation mail back;;
846;send confirmation notification;;VO;send;confirmation notification;;
826;send confirmation of completion;;VO;send;confirmation;of completion;
953;send confirmation request processed;;VO;send;confirmation request processed;;
512;send content to world manuals;;VO;send;content;to world manuals;
38;send contract signature request to customer;;VO;send;contract signature request;;
182;send contract to cs for indirect contract approval;;VO;send;contract;;
874;send csa data feed to gsoc;;VO;send;csa data feed;to gsoc;
176;send customer info to essd for entry in systems;;VO;send;customer info;;
767;send customer self survey form;;VO;send;customer self survey form;;
176;send customer support docs and close project;;VO;send;customer support docs and close project;;
854;send dagrapportage to get 1;;VO;send;dagrapportage;to get 1;
228;send data;;VO;send;data;;
632;send defect device to dynafix;;VO;send;defect device;to dynafix;
69;send delivery completion notification;;VO;send;delivery completion notification;;
19;send delivery information to customer;;VO;send;delivery information;to customer;
914;send determined decision;;VO;send;determined decision;;
68;send device;;VO;send;device;;
632;send device from vfw to dynafix;;VO;send;device;from vfw to dynafix;
632;send device to dynafix;;VO;send;device;to dynafix;
812;send device to dynafix scrap;;VO;send;device;to dynafix scrap;
632;send device to external repaircentrum;;VO;send;device;to external repaircentrum;
632;send device to swap stock;;VO;send;device;;
95;send documents;;VO;send;documents;;
31;send e mail;;VO;send;e mail;;
69;send e mail;;VO;send;e mail;;
243;send e mail;;VO;send;e mail;;
846;send e mail confirming payment to vf backoffice;;VO;send;e mail confirming payment;to vf backoffice;
31;send e mail notification to customer;;VO;send;e mail notification;to customer;
358;send e mail to cm not solvable within 24 hours;;VO;send;e mail;to cm not solvable within 24 hours;
358;send e mail to cm that issue is solved;;VO;send;e mail;to cm that issue is solved;
358;send e mail to cm with solution and not solvable within 24 hours;;VO;send;e mail;to cm with solution and not solvable within 24 hours;
969;send e mail to inform vf on reconciliation;;VO;send;e mail;to inform vf on reconciliation;
321;send e mail to requester;;VO;send;e mail;;
369;send e mail to the customer;;VO;send;e mail;to the customer;
243;send e mail with url to complete registration;;VO;send;e mail;;
31;send email;;VO;send;email;;
32;send email;;VO;send;email;;
35;send email;;VO;send;email;;
93;send email;;VO;send;email;;
93;send email;;VO;send;email;;
119;send email;;VO;send;email;;
119;send email;;VO;send;email;;
222;send email;;VO;send;email;;
243;send email;;VO;send;email;;
355;send email;;VO;send;email;;
355;send email;;VO;send;email;;
435;send email notification;;VO;send;email notification;;
635;send email to billing implementation;;VO;send;email;to billing implementation;
635;send email to commercial implementation;;VO;send;email;to commercial implementation;
635;send email to csop;;VO;send;email;to csop;
635;send email to ds traders;;VO;send;email;to ds traders;
635;send email to dynagroup;;VO;send;email;to dynagroup;
635;send email to terminals implementation;;VO;send;email;to terminals implementation;
119;send email with error file;;VO;send;email;;
222;send email with error file;;VO;send;email;;
846;send email with ideal link to customer;;VO;send;email;with ideal link to customer;
243;send email with url to complete registration;;VO;send;email;;
85;;;;;;;
835;;;;;;;
39;send empty list;;VO;send;empty list;;
263;send empty list;;VO;send;empty list;;
846;send failure notification;;VO;send;failure notification;;
331;send failure notification;;VO;send;failure notification;;
8;send feasibilty study to stakeholders cr;;VO;send;feasibilty study;to stakeholders cr;
568;send feedback letter to customer;;VO;send;feedback letter;to customer;
778;send final offer to sales front end;;VO;send;final offer;to sales front end;
182;;;;;;;
138;send form to dynagroup;;VO;send;form;;
419;send forms;;VO;send;forms;;
44;send fp new bundle notification;;VO;send;fp new bundle notification;;
68;send fulfillment request;;VO;send;fulfillment request;;
662;send fulfillment request;;VO;send;fulfillment request;;
68;send future cease request;;VO;send;future cease request;;
57;send gemini notifications;;VO;send;gemini notifications;;
395;send gemini notifications;;VO;send;gemini notifications;;
888;send hardware to vf;;VO;send;hardware;to vf;
631;send in device;;VO;send in;device;;
666;send incident report and consult customer about switch back;;VO;send;incident report and consult customer about switch back;;
667;send incident report and consult customer about switch back;;VO;send;incident report and consult customer about switch back;;
114;send info;;VO;send;info;;
647;send information of created service order;;VO;send;information;of created service order;
648;send information of created service order;;VO;send;information;of created service order;
434;send internetopreis notification;;VO;send;internetopreis notification;;
53;send invitation to create online account;;VO;send;invitation;;
6;send invoice;;VO;send;invoice;;
941;send invoice;;VO;send;invoice;;
266;send invoice for device delivery;;VO;send;invoice;;
941;send invoice specification;;VO;send;invoice specification;;
325;send invoice to vodafone;;VO;send;invoice;;
57;send ioym notifications;;VO;send;ioym notifications;;
395;send ioym notifications;;VO;send;ioym notifications;;
729;send iss ticket to smc;;VO;send;iss ticket;;
86;send issue to 3th party;;VO;send;issue;;
112;send letter;;VO;send;letter;;
364;send letter;;VO;send;letter;;
84;send letter t399 request to call vodafone;;VO;send;letter t399 request;;
814;send letter t399 request to call vodafone;;VO;send;letter t399 request;to call vodafone;
95;send letter to customer;;VO;send;letter;;
95;send letter to customer;;VO;send;letter;;
628;send letter to customer;;VO;send;letter;to customer;
841;send letter to customer;;VO;send;letter;to customer;
113;send letter with new sim;;VO;send;letter;;
135;send letter with new sim;;VO;send;letter;;
84;send letter with solution;;VO;send;letter;;
814;send letter with solution;;VO;send;letter;with solution;
961;send license to sam sysadmin;;VO;send;license;;
28;send login info;;VO;send;login info;;
34;send login info;;VO;send;login info;;
937;send mail to bernardt;;VO;send;mail;to bernardt;
878;send mail to content management;;VO;send;mail;to content management;
567;send mail to corporate;;VO;send;mail;;
567;send mail to proper department;;VO;send;mail;to proper department;
95;send mass port in request;;VO;send;mass port;;
395;send mbb notifications;;VO;send;mbb notifications;;
57;send mbb notifications;;VO;send;mbb notifications;;
358;send message tlvd box;;VO;send;message tlvd box;;
369;send message to restart device;;VO;send;message;to restart device;
686;send migration matrix;;VO;send;migration matrix;;
486;send msisdn to mno tsm;;VO;send;msisdn;to mno tsm;
534;send mutation form;;VO;send;mutation form;;
44;send new bundle notification;;VO;send;new bundle notification;;
512;send new content;;VO;send;new content;;
832;send new sim to customer;;VO;send;new sim;to customer;
58;send new simcard;;VO;send;new simcard;;
57;send new simcard;;VO;send;new simcard;;
664;send nfc sim to customer;;VO;send;nfc sim;to customer;
886;;;;;;;
968;send notficiation of delivery;;VO;send;notficiation;of delivery;
792;send notification;;VO;send;notification;;
378;send notification of longer delivery time;;VO;send;notification;of longer delivery time;
456;send notification of longer delivery time;;VO;send;notification;of longer delivery time;
67;send notification to customer;;VO;send;notification;;
866;send notification to customer;;VO;send;notification;to customer;
549;send notification to device train list;;VO;send;notification;to device train list;
57;send notification to mno tsm;;VO;send;notification;;
58;send notification to mno tsm;;VO;send;notification;;
497;send notification to mno tsm;;VO;send;notification;;
532;send notification to mno tsm;;VO;send;notification;;
5;send notification to mno tsm;;VO;send;notification;to mno tsm;
487;send notification to mno tsm;;VO;send;notification;to mno tsm;
498;send notification to mno tsm;;VO;send;notification;to mno tsm;
499;send notification to mno tsm;;VO;send;notification;to mno tsm;
525;send notification to mno tsm;;VO;send;notification;to mno tsm;
526;send notification to mno tsm;;VO;send;notification;to mno tsm;
527;send notification to mno tsm;;VO;send;notification;to mno tsm;
528;send notification to mno tsm;;VO;send;notification;to mno tsm;
321;send oem imei file;;VO;send;oem imei file;;
632;send offer to customer;;VO;send;offer;to customer;
778;send offer to get 2;;VO;send;offer;to get 2;
778;send offer to inside sales support;;VO;send;offer;to inside sales support;
57;send online bill notifications;;VO;send;online bill notifications;;
395;send online bill notifications;;VO;send;online bill notifications;;
139;send order;;VO;send;order;;
139;send order;;VO;send;order;;
968;send order;;VO;send;order;;
429;send order to cash register;;VO;send;order;to cash register;
848;send order to csop;;VO;send;order;to csop;
78;send order to dyna;;VO;send;order;;
812;send order update;;VO;send;order update;;
812;send order update;;VO;send;order update;;
812;send original device back;;VO;send;original device back;;
53;send out e mail;;VO;send out;e mail;;
61;send out e mail;;VO;send out;e mail;;
427;send out received order request email;;VO;send out;received order request email;;
848;send package to shipper;;VO;send;package;;
457;send package to shipper;;VO;send;package;to shipper;
826;send pim to partner;;VO;send;pim;to partner;
826;send planning to requester;;VO;send;planning;to requester;
363;send po to customer;;VO;send;po;to customer;
562;send po to customer;;VO;send;po;to customer;
811;send po to customer;;VO;send;po;to customer;
181;send porting request;;VO;send;porting request;;
886;send porting request;;VO;send;porting request;;
944;send ppd to ecs pm;;VO;send;ppd;to ecs pm;
854;send prepaid sim to customer;;VO;send;prepaid sim;to customer;
734;send print image;;VO;send;print image;;
88;send privacy self evaluation;;VO;send;privacy self evaluation;;
164;send product back to a warehouse;;VO;send;product back;;
12;send product back to a warehouse;;VO;send;product back;to a warehouse;
236;send product order to arvato with bill of material;;VO;send;product order;;
47;send proposal to customer;;VO;send;proposal;;
588;send proposal to customer;;VO;send;proposal;to customer;
37;send purchase order to supplier;;VO;send;purchase order;;
273;send purchase order to supplier;;VO;send;purchase order;;
267;send purchase order to supplier;;VO;send;purchase order;;
37;send purchase order to vpc;;VO;send;purchase order;;
273;send purchase order to vpc;;VO;send;purchase order;;
267;send purchase order to vpc;;VO;send;purchase order;;
972;send purchase order to vpc;;VO;send;purchase order;to vpc;
183;send quote back to requestor and archive the quote;;VO;send;quote back;;
692;send receipt confirmation;;VO;send;receipt confirmation;;
998;send receipt confirmation;;VO;send;receipt confirmation;;
841;send refusal letter;;VO;send;refusal letter;;
957;send rejection;;VO;send;rejection;;
957;send rejection no ban;;VO;send;rejection no ban;;
953;send rejection request not processed;;VO;send;rejection request not processed;;
926;send remedy ticket;;VO;send;remedy ticket;;
8;send reminder;;VO;send;reminder;;
55;send reminder emails;;VO;send;reminder emails;;
8;send reminder to stakeholder;;VO;send;reminder;to stakeholder;
812;send repaired device;;VO;send;repaired device;;
942;send replacing equipment;;VO;send;replacing equipment;;
138;send report to belcompany finance;;VO;send;report;;
65;send report to dynafix;;VO;send;report;;
87;send report with returned packages;;VO;send;report;;
389;send reports to ericsson hss;;VO;send;reports;to ericsson hss;
692;send request back to account manager;;VO;send;request back;;
914;send request for change;;VO;send;request;for change;
438;send request for impact on local account change;;VO;send;request;;
175;send request to add customer to agilent;;VO;send;request;;
138;send request to cm to get order cancelled;;VO;send;request;;
874;send retail and wholesale invoices to gsoc billing operations;;VO;send;retail and wholesale invoices;to gsoc billing operations;
164;send retour report to vf;;VO;send;retour report;;
371;send returned device to oem;;VO;send;returned device;to oem;
7;send router back;;VO;send;router back;;
913;send router back;;VO;send;router back;;
114;send service answer;;VO;send;service answer;;
368;send settings;;VO;send;settings;;
81;send shipping notification;;VO;send;shipping notification;;
915;send signal;;VO;send;signal;;
433;send sim number;;VO;send;sim number;;
885;send sim only;;VO;send;sim only;;
58;send simcard blocked notification;;VO;send;simcard blocked notification;;
482;send simcard blocked notification;;VO;send;simcard blocked notification;;
62;send sms;;VO;send;sms;;
69;send sms;;VO;send;sms;;
84;send sms;;VO;send;sms;;
349;send sms;;VO;send;sms;;
814;send sms;;VO;send;sms;;
435;send sms notification;;VO;send;sms notification;;
792;send sms notification;;VO;send;sms notification;;
415;send sms to customer;;VO;send;sms;to customer;
758;send sms to customer;;VO;send;sms;to customer;
363;send stock changes;;VO;send;stock changes;;
689;send stock count;;VO;send;stock count;;
175;send suborder to et;;VO;send;suborder;;
632;send swap device to customer;;VO;send;swap device;to customer;
777;send temporary password;;VO;send;temporary password;;
774;send temporary toegangscode;;VO;send;temporary toegangscode;;
774;send temporary toegangscode;;VO;send;temporary toegangscode;;
792;send the notification;;VO;send;the notification;;
68;send through shop;;VO;send;through shop;;
27;send ticket to belcompany helpdesk;;VO;send;ticket;to belcompany helpdesk;
635;send ticket to cm bpm;;VO;send;ticket;to cm bpm;
27;send ticket to dynagroup;;VO;send;ticket;to dynagroup;
635;send ticket to formula;;VO;send;ticket;;
27;send ticket to hn helpdesk;;VO;send;ticket;to hn helpdesk;
27;send ticket to nmc;;VO;send;ticket;to nmc;
841;send time out form to customer;;VO;send;time out form;to customer;
539;send to cm;;VO;send;;to cm;
941;send to eurofiber;;VO;send;;to eurofiber;
778;send to mail room;;VO;send;;to mail room;
438;send to requestor;;VO;send;;to requestor;
826;send to sdo;;VO;send;;to sdo;
551;send to the relevant party;;VO;send;;to the relevant party;
549;send to vf product manager for approval;;VO;send;;to vf product manager for approval;
863;send to vodafone;;VO;send;;to vodafone;
5;send to warehouse / vdc;;VO;send;;to warehouse / vdc;
95;send tou form;;VO;send;tou form;;
734;send transaction report;;VO;send;transaction report;;
732;send trigger incident;;VO;send;trigger incident;;
87;send updated pid to promo implementation team;;VO;send;updated pid;;
87;send updated pid with feasibility results to commercial support promotion coordinator;;VO;send;updated pid;;
688;send updated rulings to hp;;VO;send;updated rulings;to hp;
369;send welcome notification;;VO;send;welcome notification;;
316;;;;;;;
695;sends hardware;;DES;send;hardware;;
694;sends return sheet by mail;;DES;send;return sheet;;
695;sends return sheet by mail;;DES;send;return sheet;;
78;sent order;;VO;send;order;;
176;service acceptance;;VO;service;acceptance;;
163;service assurance;;VO;service;assurance;;
229;service assurance;;VO;service;assurance;;
181;service configuration;;AN;configure;service;;
93;service level management;;AN;manage;service level;;
94;service level management;;AN;manage;service level;;
223;service level management;;AN;manage;service level;;
867;service level management;;AN;manage;service level;;
949;service level management;;AN;manage;service level;;
867;service level reporting;;AN;report;service level;;
949;service level reporting;;AN;report;service level;;
867;service level review;;AN;review;service level;;
949;service level review;;AN;review;service level;;
867;service management;;AN;manage;service;;
34;serviceability check;;AN;check;serviceability;from km;
318;set a default credit class;;VO;set;a default credit class;;
61;set advanced options 1131;;VO;set;advanced options 1131;;
579;set advanced options 1131;;VO;set;advanced options 1131;;
816;set allowance configuration;;VO;set;allowance configuration;;
825;set bar;;VO;set;bar;;
31;set billing arrangement;;VO;set;billing arrangement;;
275;set billing arrangement;;VO;set;billing arrangement;;
78;set blox;;VO;set;blox;;
452;set blox;;VO;set;blox;;
882;set blox on secondary sim;;VO;set;blox;on secondary sim;
62;set calculated unify tariff;;VO;set;calculated unify tariff;;
349;set calculated unify tariff;;VO;set;calculated unify tariff;;
54;set content ready;;VO;set;content ready;;
112;set credit class;;VO;set;credit class;;
364;set credit class;;VO;set;credit class;;
786;set credit class;;VO;set;credit class;;
319;set dependencies;;VO;set;dependencies;;
54;set device info live;;VO;set;device info live;;
51;set do not disturb;;VO;set;do not disturb;;
428;set kpi parameters;;VO;set;kpi parameters;;
285;set listprices in sap;;VO;set;listprices;in sap;
598;set multi device blox;;VO;set;multi device blox;;
884;set next instalment date;;VO;set;next instalment date;;
93;set number status to ported out;;VO;set;number status;;
355;set number status to ported out;;VO;set;number status;to ported out;
112;set payment method to cash;;VO;set;payment method;to cash;
364;set payment method to cash;;VO;set;payment method;to cash;
786;set payment method to cash;;VO;set;payment method;to cash;
24;set priorities;;VO;set;priorities;;
652;set product status;;VO;set;product status;;
672;set product status;;VO;set;product status;;
731;set product status;;VO;set;product status;;
672;set product status 3662991;;VO;set;product status 3662991;;
495;set product tresholds per product;;VO;set;product tresholds per product;;
192;set profile time slot;;VO;set;profile time slot;;
17;set report parameters;;VO;set;report parameters;;
112;set resume on fa;;VO;set;resume;on fa;
364;set resume on fa;;VO;set;resume;on fa;
391;set risk appetite;;VO;set;risk appetite;;
764;set site in production;;VO;set;site;in production;
292;set sms notification;;VO;set;sms notification;;
44;set speed throttle;;VO;set;speed throttle;;
24;set status story on req gathering and priorities on final;;VO;set;status story;on req gathering and priorities on final;
786;set suspension on fa;;VO;set;suspension;on fa;
195;set threshold;;VO;set;threshold;;
841;set time out;;VO;set;time out;;
61;set time out subscription;;VO;set;time out subscription;;
163;set up addendum;;VO;set up;addendum;;
229;set up addendum;;VO;set up;addendum;;
715;set up analyse;;VO;set up;analyse;;
327;set up and fine tune contract and return;;VO;set up;and fine tune contract and return;;
925;set up api vf group;;VO;set up;api vf group;;
182;set up contract and return;;VO;set up;contract and return;;
183;set up contract and return;;VO;set up;contract and return;;
925;set up customer gdsp;;VO;set up;customer gdsp;;
72;set up emm ema;;VO;set up;emm ema;;
163;set up infrastructure;;VO;set up;infrastructure;;
229;set up infrastructure;;VO;set up;infrastructure;;
929;set up infrastructure;;VO;set up;infrastructure;;
292;set up invoicing;;VO;set up;invoicing;;
55;set up new range;;VO;set up;new range;;
72;set up presence server soc;;VO;set up;presence server soc;;
781;set up project entry teamroom;;VO;set up;project entry teamroom;;
55;set up range in nptm;;VO;set up;range;in nptm;
715;set up report;;VO;set up;report;;
764;set up request for change;;VO;set up;request;for change;
929;set up service;;VO;set up;service;;
163;;;;;;;
229;;;;;;;
268;settle delivery issue with vendor;;VO;settle;delivery issue;with vendor;
829;settle delivery issue with vendor;;VO;settle;delivery issue;with vendor;
845;settle delivery issues with vendor;;VO;settle;delivery issues;with vendor;
829;settle delivery with vendor;;VO;settle;delivery;;
268;settle delivery with vendor;;VO;settle;delivery;with vendor;
845;settle invoice with vendor;;VO;settle;invoice;with vendor;
268;settle issue with vendor;;VO;settle;issue;with vendor;
5;settle with dealers;;VO;settle;;with dealers;
5;settle with group;;VO;settle;;with group;
72;setup acs via bop;;VO;setup;acs;via bop;
124;setup address book;;VO;setup;address book;;
292;setup address book;;VO;setup;address book;;
292;setup asset;;VO;setup;asset;;
124;;;;;;;
292;;;;;;;
21;setup contract;;VO;setup;contact;;
985;setup customer in monitoring and service management systems;;VO;setup;customer;in monitoring and service management systems;
985;setup dates with customer;;VO;setup;dates;with customer;
292;setup online order;;VO;setup;online order;;
329;setup online order;;VO;setup;online order;;
474;share content service transactions;;VO;share;content service transactions;;
474;share monthly access fee transactions;;VO;share;monthly access fee transactions;;
474;share usage fee transactions;;VO;share;usage fee transactions;;
81;ship device;;VO;ship;device;;
81;ship faulty part;;VO;ship;faulty part;;
894;shipment of goods;;AN_OF;ship;goods;;
965;shipment of goods;;AN_OF;ship;goods;;
938;shop ipc lite;;VO;shop;ipc lite;;
69;show adress;;VO;show;adress;;
429;show credit result;;VO;show;credit result;;
825;show customer data;;VO;show;customer data;;
69;show error message adress not found;;VO;show;error message adress not found;;
69;show error message system already registered;;VO;show;error message system already registered;;
69;show for accept terms and conditions;;VO;show;;for accept terms and conditions;
221;show offer overview;;VO;show;offer overview;;
57;show option order new device;;VO;show;option order new device;;
462;show order details page;;VO;show;order details page;;
154;show payment options;;VO;show;payment options;;
533;show requested information;;VO;show;requested information;;
914;show result;;VO;show;result;;
191;show successfull purchase;;VO;show;successfull purchase;;
837;show to requestor for approval;;VO;show;;to requestor for approval;
838;show to requestor for approval;;VO;show;;to requestor for approval;
191;show top up;;VO;show;top up;;
248;show warning;;VO;show;warning;;
738;show warning;;VO;show;warning;;
888;sign and send cancellation form;;VO;sign and send;cancellation form;;
29;sign contract;;VO;sign;contract;;
218;sign contract;;VO;sign;contract;;
326;sign contract;;VO;sign;contract;;
392;sign contract;;VO;sign;contract;;
778;sign contract;;VO;sign;contract;;
21;sign contract / addendum;;VO;sign;contract / addendum;;
22;sign contract / addendum;;VO;sign;contract / addendum;;
37;sign contract / addendum;;VO;sign;contract / addendum;;
87;sign draaiboek promo for operational sign off;;VO;sign;draaiboek promo;for operational sign off;
16;sign for acceptance;;VO;sign;;for acceptance;
19;sign for acceptance;;VO;sign;;for acceptance;
185;sign for acceptance;;VO;sign;;for acceptance;
26;sign off ue;;VO;sign off;ue;;
81;sign proof of delivery;;VO;sign;proof;of delivery;
974;sign pvo and acceptance form;;VO;sign;pvo and acceptance form;;
87;sign quarterly promo pack for commercial and operational sign off;;VO;sign;quarterly promo pack;for commercial and operational sign off;
235;sign quote;;VO;sign;quote;;
51;sign up for vcb;;VO;sign up;;for vcb;
51;sign up online;;VO;sign up;online;;
51;sign up through client;;VO;sign up;through client;;
64;sim swap;;AN;swap;sim;;
64;sim swap;;AN;swap;sim;;
511;sim swap;;AN;swap;sim;;
518;sim swap;;AN;swap;sim;;
15;site connectivity fulfillment;;AN;fulfill;site connectivity;;
117;site connectivity fulfillment;;AN;fulfill;site connectivity;;
249;site survey;;AN;survey;site;;
176;sla configuration;;AN;configure;sla;;
894;sla management;;AN;manage;sla;;
965;sla management;;AN;manage;sla;;
133;;;;;;;
73;smc incident handling;;AN;handle;smc incident;;
424;smc incident handling;;AN;handle;smc incident;;
729;smc incident handling;;AN;handle;smc incident;;
38;sobe revenue settlement;;AN;settle;sobe revenue;;
66;solve billing issue;;VO;solve;billing issue;;
545;solve billing issue;;VO;solve;billing issue;;
886;solve blocking request;;VO;solve;blocking request;;
292;solve device settings problem;;VO;solve;device settings problem;;
285;solve finding;;VO;solve;finding;;
551;solve fixed network incident;;VO;solve;fixed network incident;;
551;solve group network incident;;VO;solve;group network incident;;
635;solve incident;;VO;solve;incident;;
732;solve incident;;VO;solve;incident;;
766;solve incident;;VO;solve;incident;;
881;solve incident;;VO;solve;incident;;
766;solve incident 2nd line;;VO;solve;incident 2nd line;;
976;solve incident 2nd line;;VO;solve;incident 2nd line;;
766;solve incident cm 1st line;;VO;solve;incident cm 1st line;;
976;solve incident cm 1st line;;VO;solve;incident cm 1st line;;
976;solve incident cm 2nd line;;VO;solve;incident cm 2nd line;;
976;solve incident cm billing;;VO;solve;incident cm billing;;
78;solve incident cm technical support;;VO;solve;incident cm technical support;;
76;solve incident enterprise solutions;;VO;solve;incident enterprise solutions;;
881;solve incident enterprise solutions;;VO;solve;incident enterprise solutions;;
76;solve incident ericsson;;VO;solve;incident ericsson;;
881;solve incident ericsson;;VO;solve;incident ericsson;;
976;solve incident hp;;VO;solve;incident hp;;
76;solve incident msensis;;VO;solve;incident msensis;;
881;solve incident msensis;;VO;solve;incident msensis;;
76;solve incident ra;;VO;solve;incident ra;;
881;solve incident ra;;VO;solve;incident ra;;
77;solve indicent 2nd line;;VO;solve;indicent 2nd line;;
19;solve issue;;VO;solve;issue;;
86;solve issue;;VO;solve;issue;;
547;solve issue cm 2nd line;;VO;solve;issue cm 2nd line;;
66;solve issue corporate customer;;VO;solve;issue corporate customer;;
545;solve issue corporate customer;;VO;solve;issue corporate customer;;
73;solve issue vic customer;;VO;solve;issue vic customer;;
713;solve issue vic customer;;VO;solve;issue vic customer;;
358;solve issue white list;;VO;solve;issue white list;;
6;solve issues;;VO;solve;issues;;
536;solve l2 cpe connection problem;;VO;solve;l2 cpe connection problem;;
551;solve nl network incident;;VO;solve;nl network incident;;
71;solve problem;;VO;solve;problem;;
766;solve site down;;VO;solve;site down;;
73;solve the incident;;VO;solve;the incident;;
729;solve the incident;;VO;solve;the incident;;
733;solve the incident;;VO;solve;the incident;;
66;solve the issue;;VO;solve;the issue;;
73;solve the issue;;VO;solve;the issue;;
545;solve the issue;;VO;solve;the issue;;
713;solve the issue;;VO;solve;the issue;;
937;sort mail;;VO;sort;mail;;
657;sp informs customer;;DES;inform;customer;;
599;special number management;;AN;manage;number specially;;
63;specify alternative delivery adress;;VO;specify;alternative delivery adress;;
76;specify alternative delivery adress;;VO;specify;alternative delivery adress;;
916;specify product attributes;;VO;specify;product attributes;;
252;specify requirements and fill in inventory form;;VO;specify;requirements and fill;;
264;stage 1 requirements gathering;;VO;stage;1 requirements gathering;;
264;stage 3: clarified and estimated;;VO;stage;3: clarified and estimated;;
185;stagen cpe;;VO;stagen;cpe;;
292;standard reporting;;AN;report;;;
451;start / reset sla timer;;VO;start and reset;sla timer;;
176;start 2nd line support 7*24;;VO;start;2nd line support 7*24;;
62;start data session;;VO;start;data session;;
349;start data session;;VO;start;data session;;
89;start dd implementation;;VO;start;dd implementation;;
676;start dispute ticket on paypal website;;VO;start;dispute ticket;on paypal website;
549;start external certifcation;;VO;start;external certifcation;;
176;start full sla support;;VO;start;full sla support;;
175;start implementation preparations;;VO;start;implementation preparations;;
849;start incident management process;;VO;start;incident management process;;
261;start iteration;;VO;start;iteration;;
676;start missing delivery procedure;;VO;start;missing delivery procedure;;
328;start negotiate for proffessional service;;VO;start;negotiate;for proffessional service;
767;start negotiate standard sale for prof service;;VO;start;negotiate standard sale;for prof service;
89;start np implementation;;VO;start;np implementation;;
36;start one net release;;VO;start;one net release;;
216;start organizational rollout;;VO;start;organizational rollout;;
181;start porting between operators;;VO;start;porting between operators;;
549;start porting device;;VO;start;porting device;;
649;start prepaid;;VO;start;prepaid;;
836;start process based upon idea complexity;;VO;start;process based upon idea complexity;;
552;start quick scan + clarify low level requirements;;VO;start;quick scan + clarify low level requirements;;
553;start quick scan + clarify low level requirements;;VO;start;quick scan + clarify low level requirements;;
554;start quick scan + clarify low level requirements;;VO;start;quick scan + clarify low level requirements;;
827;start quick scan + clarify low level requirements;;VO;start;quick scan + clarify low level requirements;;
89;start sc implementation;;VO;start;sc implementation;;
176;start support 7*24;;VO;start;support 7*24;;
